Genome,Start,Stop,Id,Sample
"gi|971764724|ref|NC_029002.1|",42245,42371,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",68629,68755,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",136919,137045,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",40243,40369,100,Sample_49640
"gi|971764724|ref|NC_029002.1|",120283,120409,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",107560,107686,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",155446,155572,84.92,Sample_49640
"gi|971764724|ref|NC_029002.1|",100966,101092,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",92582,92708,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",86881,87007,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",3436,3562,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",101102,101228,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",123615,123741,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",52468,52594,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",4594,4720,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",138106,138232,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",93976,94102,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",21782,21908,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",126821,126947,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",149655,149781,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",83590,83716,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",61751,61877,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",58353,58479,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",143850,143976,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",2531,2657,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",1853,1979,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",110333,110459,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",93630,93756,94.53,Sample_49640
"gi|971764724|ref|NC_029002.1|",153134,153260,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",75334,75460,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",155383,155509,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",130407,130533,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",90630,90756,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",67104,67230,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",39815,39941,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",105944,106070,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",90028,90154,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",69205,69331,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",40111,40237,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",18031,18157,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",85109,85235,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",18721,18847,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",106668,106794,94.87,Sample_49640
"gi|971764724|ref|NC_029002.1|",116840,116966,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",73100,73226,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",19536,19662,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",88143,88269,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",145373,145499,90.55,Sample_49640
"gi|971764724|ref|NC_029002.1|",109989,110115,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",81925,82051,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",112660,112786,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",80096,80222,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",64132,64258,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",68095,68221,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",121141,121267,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",100362,100488,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",121074,121200,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",164817,164943,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",121588,121714,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",80744,80870,94.3,Sample_49640
"gi|971764724|ref|NC_029002.1|",10735,10861,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",40156,40282,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",167913,168039,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",133130,133256,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",131516,131642,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",163457,163583,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",79162,79288,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",126882,127008,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",14134,14260,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",123387,123513,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",91662,91788,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",20549,20675,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",167340,167466,94.4,Sample_49640
"gi|971764724|ref|NC_029002.1|",128873,128999,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",130016,130142,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",86205,86331,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",2535,2661,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",111308,111434,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",144259,144385,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",100087,100213,96.69,Sample_49640
"gi|971764724|ref|NC_029002.1|",128188,128314,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",126590,126716,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",75429,75555,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",156144,156270,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",114290,114416,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",110080,110206,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",69339,69465,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",15236,15362,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",82164,82290,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",94879,95005,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",83521,83647,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",89897,90023,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",64638,64764,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",48975,49101,91.93,Sample_49640
"gi|971764724|ref|NC_029002.1|",140872,140998,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",96697,96823,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",165051,165177,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",95235,95361,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",77281,77407,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",66453,66579,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",52484,52610,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",135483,135609,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",155375,155501,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",44911,45037,96.66,Sample_49640
"gi|971764724|ref|NC_029002.1|",168577,168703,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",8210,8336,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",45026,45152,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",37413,37539,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",134985,135111,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",119819,119945,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",12396,12522,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",158973,159099,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",130503,130629,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",123137,123263,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",98740,98866,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",86487,86613,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",53040,53166,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",72985,73111,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",15563,15689,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",153248,153374,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",56164,56290,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",81697,81823,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",93375,93501,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",87636,87762,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",157872,157998,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",37871,37997,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",158286,158412,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",19108,19234,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",131267,131393,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",42493,42619,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",18902,19028,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",9938,10064,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",83650,83776,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",119946,120072,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",99455,99581,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",84615,84741,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",79826,79952,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",61395,61521,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",141746,141872,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",109036,109162,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",107453,107579,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",85872,85998,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",78974,79100,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",141771,141897,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",113166,113292,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",85637,85763,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",84635,84761,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",141955,142081,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",79016,79142,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",61838,61964,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",56110,56236,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",136630,136756,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",20612,20738,89.14,Sample_49640
"gi|971764724|ref|NC_029002.1|",102609,102735,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",156462,156588,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",119424,119550,88.46,Sample_49640
"gi|971764724|ref|NC_029002.1|",140655,140781,87.69,Sample_49640
"gi|971764724|ref|NC_029002.1|",161374,161500,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",96083,96209,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",83328,83454,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",69361,69487,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",104249,104375,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",76320,76446,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",49708,49834,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",149979,150105,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",67681,67807,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",108830,108956,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",163992,164118,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",110152,110278,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",107598,107724,93.89,Sample_49640
"gi|971764724|ref|NC_029002.1|",51058,51184,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",67791,67917,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",81428,81554,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",44225,44351,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",66368,66494,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",2585,2711,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",99019,99145,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",154890,155016,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",110285,110411,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",100893,101019,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",88215,88341,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",52376,52502,90.55,Sample_49640
"gi|971764724|ref|NC_029002.1|",168000,168126,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",8684,8810,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",126554,126680,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",72808,72934,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",41035,41161,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",73946,74072,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",61426,61552,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",150882,151008,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",49979,50105,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",137026,137152,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",102626,102752,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",52858,52984,91.33,Sample_49640
"gi|971764724|ref|NC_029002.1|",23025,23151,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",34005,34131,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",67877,68003,99.16,Sample_49640
"gi|971764724|ref|NC_029002.1|",166972,167098,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",91793,91919,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",119924,120050,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",66004,66130,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",124230,124356,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",85081,85207,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",3233,3359,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",155789,155915,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",99086,99212,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",880,1006,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",160522,160648,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",76044,76170,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",157033,157159,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",140862,140988,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",112631,112757,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",122504,122630,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",71612,71738,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",41831,41957,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",163403,163529,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",101587,101713,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",52305,52431,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",56231,56357,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",13196,13322,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",163715,163841,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",3310,3436,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",52127,52253,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",14524,14650,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",65156,65282,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",26289,26415,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",58416,58542,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",37243,37369,92.74,Sample_49640
"gi|971764724|ref|NC_029002.1|",150861,150987,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",128700,128826,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",155408,155534,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",98931,99057,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",77776,77902,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",63577,63703,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",141462,141588,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",108668,108794,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",100639,100765,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",87765,87891,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",18587,18713,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",10698,10824,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",102220,102346,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",150771,150897,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",101615,101741,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",165887,166013,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",78437,78563,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",138664,138790,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",157194,157320,84.92,Sample_49640
"gi|971764724|ref|NC_029002.1|",65926,66052,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",24307,24433,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",3367,3493,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",89427,89553,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",45735,45861,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",159862,159988,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",99780,99906,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",39899,40025,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",157088,157214,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",89484,89610,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",76784,76910,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",8135,8261,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",140664,140790,87.69,Sample_49640
"gi|971764724|ref|NC_029002.1|",58974,59100,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",112800,112926,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",100450,100576,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",95407,95533,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",162944,163070,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",40717,40843,93.79,Sample_49640
"gi|971764724|ref|NC_029002.1|",121283,121409,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",75637,75763,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",154565,154691,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",163824,163950,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",106375,106501,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",163600,163726,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",160570,160696,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",113421,113547,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",21148,21274,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",124710,124836,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",108462,108588,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",70948,71074,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",148773,148899,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",141416,141542,92.8,Sample_49640
"gi|971764724|ref|NC_029002.1|",115949,116075,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",160601,160727,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",137170,137296,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",68200,68326,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",92725,92851,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",157100,157226,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",114185,114311,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",118438,118564,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",12583,12709,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",102207,102333,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",108792,108918,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",50103,50229,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",120417,120543,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",136881,137007,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",163878,164004,88.09,Sample_49640
"gi|971764724|ref|NC_029002.1|",128435,128561,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",52889,53015,94.48,Sample_49640
"gi|971764724|ref|NC_029002.1|",73730,73856,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",87226,87352,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",42433,42559,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",1674,1800,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",89350,89476,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",107900,108026,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",104781,104907,92.85,Sample_49640
"gi|971764724|ref|NC_029002.1|",136149,136275,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",70047,70173,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",22508,22634,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",157830,157956,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",109736,109862,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",100472,100598,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",167711,167837,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",112404,112530,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",42079,42205,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",41045,41171,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",143166,143292,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",71001,71127,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",52867,52993,91.33,Sample_49640
"gi|971764724|ref|NC_029002.1|",84886,85012,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",3927,4053,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",50031,50157,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",16118,16244,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",161606,161732,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",142728,142854,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",52479,52605,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",76920,77046,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",17983,18109,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",66989,67115,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",39918,40044,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",26199,26325,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",8521,8647,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",92876,93002,89.68,Sample_49640
"gi|971764724|ref|NC_029002.1|",6032,6158,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",159727,159853,92.8,Sample_49640
"gi|971764724|ref|NC_029002.1|",3691,3817,94.35,Sample_49640
"gi|971764724|ref|NC_029002.1|",38087,38213,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",19320,19446,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",65250,65376,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",66525,66651,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",89870,89996,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",70367,70493,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",44256,44382,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",84847,84973,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",18691,18817,91.26,Sample_49640
"gi|971764724|ref|NC_029002.1|",110864,110990,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",77511,77637,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",168669,168795,90.47,Sample_49640
"gi|971764724|ref|NC_029002.1|",143625,143751,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",121053,121179,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",79727,79853,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",79398,79524,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",70879,71005,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",162319,162445,93.65,Sample_49640
"gi|971764724|ref|NC_029002.1|",109884,110010,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",95703,95829,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",142354,142480,88.88,Sample_49640
"gi|971764724|ref|NC_029002.1|",79006,79132,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",69435,69561,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",116157,116283,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",155328,155454,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",74901,75027,99.2,Sample_49640
"gi|971764724|ref|NC_029002.1|",1328,1454,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",42437,42563,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",77462,77588,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",4702,4828,90.97,Sample_49640
"gi|971764724|ref|NC_029002.1|",126849,126975,94.44,Sample_49640
"gi|971764724|ref|NC_029002.1|",161837,161963,92.06,Sample_49640
"gi|971764724|ref|NC_029002.1|",165990,166116,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",122781,122907,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",115325,115451,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",81328,81454,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",163096,163222,96.82,Sample_49640
"gi|971764724|ref|NC_029002.1|",151484,151610,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",100593,100719,96.03,Sample_49640
"gi|971764724|ref|NC_029002.1|",133482,133608,97.61,Sample_49640
"gi|971764724|ref|NC_029002.1|",163754,163880,95.23,Sample_49640
"gi|971764724|ref|NC_029002.1|",96771,96897,98.41,Sample_49640
"gi|971764724|ref|NC_029002.1|",26407,26533,93.65,Sample_49640
